wavenumber,GN 11-389,GN 11-400,GN 11-407,GN 11-411,GN 11-416,GN 11-419,GN 11-422,GN 11-423,GN 11-428,GN 11-434,GN 11-435,GN 11-460,HW 07-151,HW 11-137,HW 11-144,HW 11-146,HW 11-148,HW 11-149,HW 11-172,HW 11-173,HW 11-176,HW 11-179,HW 11-184,LG 09-384,LG 11-309,LG 11-393,LG 11-395,LG 11-397,LG 11-404,LG 11-412,LG 11-414,LG 11-418,LG 11-432,LG 11-433,LG 11-438,LG 11-461,SW 11-138,SW 11-139,SW 11-154,SW 11-158,SW 11-178,OCC 11-457,OCC 11-462,OCC 11-463,OMG 08-82,OMG 11-454,OMG 11-455,OMG 11-456,ONP 08-78,ONP 09-388,ONP 11-450,ONP 11-451,ONP 11-458,ONP 11-459,OFF 10-506,OFF 13-144,OFF 08-80,OFF 08-852
3965,0.00077941,0.000547924,0.000408246,0.000393734,0.000336286,0.000444664,0.000385818,0.000321162,0.000424653,0.000533165,0.000425384,0.000567937,0.000517928,0.000307112,0.000244599,0.000211813,0.000303024,0.000289092,0.000367889,0.000120671,0.000199063,0.000189823,0.000410357,0.000480476,0.000301862,0.000792741,0.000197399,0.000324624,0.000268112,9.57E-05,9.29E-05,0.000592872,0.000468998,0.000768732,0.000431153,0.000255835,0.000446831,0.000193886,0.000194142,0.000343742,0.000204944,0.000229832,0.000138218,0.000224947,0.000287351,0.000215821,0.000214718,0.000374301,5.58E-05,0.000451028,0.000336289,0.000316399,0.000262871,0.000444645,0.000138757,0.000229235,0.00012395,0.000311898
3964,0.000717496,0.000572114,0.000413095,0.000397348,0.000408044,0.000381802,0.000377449,0.000343675,0.000447831,0.000529309,0.000414318,0.000640355,0.000535487,0.000380949,0.000285719,0.000281925,0.000347422,0.000303576,0.000425164,0.000132582,0.000263657,0.000223684,0.000432494,0.000460981,0.000255287,0.00078137,0.000280519,0.000354533,0.000323243,0.000112086,0.00014457,0.00055256,0.000509252,0.000761812,0.000374288,0.000341409,0.000442942,0.000282918,0.000298757,0.000352253,0.000216036,0.000294017,0.00013603,0.000323071,0.000399869,0.000281151,0.000249775,0.000422137,0.000126236,0.000456601,0.000349464,0.000358868,0.000326135,0.000494002,0.000127395,0.000231419,0.000196602,0.00040183
3963,0.000694668,0.000592786,0.000442025,0.00034945,0.000476035,0.000334617,0.000403825,0.000331817,0.000458127,0.000585866,0.000395767,0.000693293,0.000470787,0.000432318,0.000292572,0.000302929,0.000361325,0.000300755,0.00046648,0.000182193,0.000313593,0.000272326,0.000425605,0.000431363,0.000214262,0.000804905,0.000368781,0.000405607,0.000379844,0.000187573,0.000225904,0.000514914,0.000553381,0.000731584,0.000340639,0.000424132,0.000382593,0.000357211,0.000385319,0.000352509,0.000218097,0.000320959,0.000145942,0.000383763,0.000514666,0.000325945,0.000274228,0.000510092,0.000180808,0.000441731,0.000332011,0.000349771,0.000379965,0.000540677,0.000169291,0.000181872,0.000292092,0.00047569
3962,0.000748959,0.000620022,0.00049725,0.000267266,0.000480639,0.000301949,0.000447152,0.000299325,0.000448833,0.00066227,0.000399084,0.00071784,0.000370173,0.00046045,0.000296896,0.000283565,0.00035972,0.000297853,0.000476152,0.000251717,0.000346585,0.000338785,0.000412774,0.000403261,0.00020644,0.000840347,0.000421512,0.000440742,0.000370842,0.000266162,0.000301304,0.000489416,0.000575918,0.000670783,0.000336794,0.000465638,0.000313429,0.000404218,0.000458278,0.000360756,0.000241431,0.00030974,0.000167732,0.000392979,0.000562495,0.000363072,0.000277349,0.000609094,0.000209104,0.000415466,0.000305699,0.00028359,0.000404779,0.000551629,0.000252922,0.000119761,0.000404532,0.000524275
3961,0.000875069,0.000654232,0.000543771,0.000192274,0.000404763,0.000270376,0.000475459,0.000282298,0.000432542,0.000704476,0.000423756,0.000724205,0.000295115,0.000469096,0.000319367,0.000259802,0.000358175,0.000306576,0.000453478,0.000309764,0.000363106,0.000403047,0.000408302,0.00037947,0.000240143,0.000852241,0.000425866,0.000440398,0.000296891,0.000293356,0.00034792,0.000470998,0.000567997,0.000591624,0.000365079,0.000459729,0.000289564,0.000427502,0.000515824,0.000382244,0.000303813,0.000287726,0.000190776,0.00036176,0.000530072,0.000402228,0.000259068,0.000685905,0.000224748,0.00040538,0.000296135,0.000197776,0.00039781,0.000508797,0.000351851,9.10E-05,0.000499217,0.000534274
3960,0.00102211,0.00068664,0.000534495,0.000164728,0.000296642,0.000240287,0.000466743,0.000305187,0.000431237,0.00069479,0.000442573,0.000729908,0.000273657,0.000461006,0.000348831,0.00026046,0.000357862,0.00032455,0.000410628,0.000333091,0.000356095,0.000431395,0.00040571,0.000361801,0.000304386,0.000833216,0.000414536,0.000418252,0.000228475,0.000270809,0.000375378,0.000453395,0.000551191,0.000526564,0.00042762,0.000438779,0.000331874,0.000432585,0.000540171,0.000404131,0.000390432,0.000286304,0.000194223,0.000322278,0.000472305,0.000435935,0.000231319,0.000709604,0.000243499,0.000427951,0.000312811,0.000145245,0.000363686,0.000420583,0.000432786,0.000112499,0.000531963,0.000497417
3959,0.001121109,0.000704191,0.000453262,0.000189832,0.00022742,0.00023041,0.000423585,0.000356896,0.000451837,0.000655104,0.000426687,0.000739903,0.000290355,0.000444533,0.000360478,0.000287619,0.000354326,0.000344621,0.000367476,0.000321532,0.000317429,0.000406976,0.000391693,0.000354096,0.000377022,0.000813715,0.000436018,0.000398105,0.000231674,0.000246091,0.000406748,0.000439705,0.000559129,0.000506931,0.000516903,0.000438429,0.000415288,0.000420682,0.000518669,0.00040697,0.000468158,0.000318628,0.000164888,0.000315011,0.000459362,0.000450365,0.00021672,0.00066871,0.000273337,0.000476549,0.0003534,0.000163926,0.000315758,0.000330588,0.000473786,0.000166959,0.000489331,0.000423673
3958,0.001131587,0.000696388,0.000333939,0.000231159,0.000228543,0.000258341,0.000368748,0.000404028,0.000478798,0.000610623,0.000372259,0.000740987,0.000314307,0.000435695,0.000346095,0.000324531,0.000354,0.000368397,0.000339278,0.000295532,0.000254032,0.000345892,0.00036567,0.000358256,0.000432797,0.000829009,0.000500211,0.000384987,0.000300878,0.000253659,0.000440169,0.000432244,0.000603572,0.000538371,0.000608463,0.000460449,0.000488096,0.000396489,0.000466513,0.000381186,0.000512913,0.000376673,0.000117167,0.000364326,0.00051111,0.000445886,0.000240487,0.000586048,0.000319353,0.000534732,0.000416534,0.000262877,0.000284976,0.000305761,0.000477461,0.000223811,0.000406947,0.000340423
3957,0.001072229,0.000666426,0.000238714,0.000244956,0.000274227,0.000323597,0.000327321,0.000426154,0.000493435,0.000568901,0.000309119,0.000718902,0.000327989,0.000446341,0.000320269,0.000355467,0.000374551,0.000407476,0.000324767,0.000281755,0.000192526,0.000283285,0.000342577,0.000371923,0.000454988,0.000886722,0.000560316,0.000365303,0.000369348,0.000277065,0.000441641,0.000422034,0.000661961,0.000598633,0.000675923,0.000474027,0.000505472,0.000377475,0.00042267,0.000332691,0.00051968,0.000443227,9.14E-05,0.000456687,0.000583992,0.000442639,0.000315996,0.000513579,0.000386229,0.00059085,0.000503223,0.000423116,0.000309249,0.000396562,0.000465334,0.000259685,0.000345754,0.000278535
3956,0.000999755,0.000632659,0.00021148,0.000220364,0.00030788,0.000403489,0.000309181,0.000436407,0.000496725,0.000526633,0.00027888,0.000673279,0.000330791,0.000471016,0.000299447,0.000374861,0.000424837,0.000466763,0.000307971,0.000293763,0.000161837,0.00024404,0.000338106,0.00038678,0.000445748,0.000960466,0.000549359,0.000321429,0.000381805,0.00026485,0.000374917,0.00039821,0.000689572,0.000652692,0.000710814,0.00044368,0.000453726,0.000386581,0.000421419,0.000275155,0.000495094,0.000504355,0.000122814,0.000540267,0.000614687,0.000465318,0.000431669,0.00050161,0.000468716,0.00063806,0.000608023,0.000603731,0.000399302,0.000591941,0.000458586,0.00026759,0.000345391,0.000254443
3955,0.000954863,0.000613577,0.000250208,0.000185929,0.000297029,0.000464269,0.000309282,0.000465538,0.00050921,0.000487507,0.000303737,0.000616165,0.000328122,0.000492779,0.000285444,0.000381914,0.000488645,0.000528011,0.000276998,0.000320462,0.000170111,0.000228943,0.000353578,0.000390146,0.0004196,0.001007164,0.000452871,0.0002592,0.00035128,0.000194043,0.000244678,0.000363142,0.000661265,0.000673912,0.000723918,0.000362986,0.000353067,0.0004323,0.000469236,0.000220307,0.00044968,0.000551787,0.000206553,0.000556825,0.000580391,0.00052011,0.000551634,0.000563444,0.000544709,0.000669071,0.000713152,0.000752588,0.000517895,0.000812575,0.000461584,0.000254976,0.000395533,0.000261102
3954,0.000930054,0.000608946,0.0003193,0.000179126,0.00026232,0.000479601,0.000319317,0.000528195,0.000547632,0.000465309,0.000370579,0.000560095,0.000328996,0.000504953,0.000273954,0.000376094,0.00053705,0.000558792,0.000242865,0.000337547,0.000203179,0.000230844,0.000375521,0.000370326,0.000385989,0.000990445,0.000337999,0.000218596,0.000344271,0.000104868,0.000106394,0.000329867,0.000599983,0.000659502,0.000728544,0.000263633,0.000246207,0.000499501,0.000548121,0.000177029,0.00039945,0.000580333,0.00030066,0.000489679,0.000520622,0.000585946,0.000636483,0.000666009,0.000587172,0.000674203,0.000791705,0.000824137,0.000601928,0.000957347,0.000464587,0.000240195,0.000451179,0.000278179
3953,0.000894098,0.000604354,0.000385841,0.000214348,0.000252787,0.000450307,0.000335119,0.000605682,0.000603348,0.000478907,0.000443089,0.000516059,0.000350859,0.000521707,0.000271708,0.000361672,0.000556579,0.000544192,0.000235556,0.000332537,0.000246206,0.00025937,0.00039017,0.000327351,0.000343524,0.000901158,0.000299844,0.000248118,0.000414216,6.60E-05,2.76E-05,0.000309239,0.000560867,0.000635414,0.000728037,0.00019334,0.000182268,0.00056063,0.000633386,0.000155599,0.000365728,0.000588154,0.0003669,0.000384863,0.00050239,0.000627458,0.000669814,0.000754851,0.000585998,0.00064469,0.00081838,0.000799762,0.000609715,0.000969118,0.00046144,0.000249752,0.000474477,0.00029315
3952,0.000835011,0.0005945,0.000445239,0.000272745,0.000292066,0.000410338,0.000355209,0.000658945,0.000645892,0.000539736,0.000492019,0.000493416,0.000414517,0.000560297,0.000298386,0.000354481,0.000561182,0.000509921,0.000278222,0.000318885,0.000302116,0.000341256,0.00039832,0.000282283,0.000295114,0.000770469,0.000374381,0.000356352,0.000545637,0.000105952,3.35E-05,0.000308155,0.000580398,0.000644441,0.000719383,0.000177981,0.000198614,0.000595799,0.000707403,0.000167577,0.000363623,0.000579797,0.000406869,0.000319282,0.00055955,0.000616007,0.000664166,0.000790597,0.000554061,0.000578958,0.000784612,0.000697469,0.000548798,0.000868629,0.00046297,0.000310134,0.000465763,0.000314726
3951,0.000773817,0.000593449,0.000513111,0.000315194,0.000354207,0.000404729,0.000379573,0.000658902,0.000651358,0.000636585,0.000514943,0.000494164,0.000522695,0.000612166,0.000366765,0.000374545,0.00057304,0.000502524,0.00036184,0.000320576,0.000382084,0.000485206,0.000412316,0.000271158,0.000260911,0.000659072,0.000506735,0.000491226,0.000662622,0.00018756,8.64E-05,0.000335998,0.000640566,0.000716503,0.000702147,0.000201498,0.000299387,0.00059996,0.000759024,0.000215927,0.000389282,0.00056441,0.000449682,0.000335687,0.000660663,0.000543184,0.000638592,0.000763196,0.000509568,0.000488816,0.000708177,0.000558324,0.000461435,0.000728247,0.000488942,0.000428271,0.000454809,0.000360422
3950,0.000739248,0.000616904,0.000597714,0.000312197,0.000407485,0.000451802,0.000410797,0.000609054,0.000628965,0.000731102,0.000530863,0.000507591,0.000643361,0.000640721,0.000462508,0.000425971,0.000597371,0.000541829,0.000445265,0.000344847,0.000480058,0.000648609,0.000437643,0.000323968,0.000265055,0.000622594,0.000613202,0.000588792,0.000689872,0.000258718,0.000127697,0.000398022,0.000697326,0.000843858,0.00068401,0.000229483,0.000442169,0.000576628,0.000778439,0.000286615,0.000421453,0.000547254,0.000506865,0.000405909,0.000738059,0.00042244,0.000594032,0.000679653,0.000459108,0.000398802,0.000625492,0.000419196,0.000389235,0.000613027,0.000543217,0.000571217,0.000464053,0.000430099
3949,0.000731278,0.000654036,0.000682081,0.000271055,0.000459483,0.000516561,0.000447813,0.000547223,0.000618098,0.000771449,0.000556098,0.00051263,0.000723218,0.000615802,0.000545924,0.000486202,0.000621188,0.000596443,0.000484173,0.000375573,0.000565316,0.000752122,0.000461531,0.000434808,0.000308158,0.000673384,0.000658809,0.000630589,0.00061237,0.000301252,0.000139445,0.000479745,0.000728886,0.00098069,0.000676666,0.000243015,0.00055402,0.000534582,0.000761332,0.000356565,0.000439775,0.000526215,0.000551516,0.000460273,0.000749731,0.000285506,0.000516685,0.000549451,0.000402967,0.000335192,0.000567359,0.000296045,0.000349835,0.000539352,0.000599505,0.000674298,0.000482276,0.000495987
3948,0.000725604,0.000670573,0.00073885,0.000236225,0.000532201,0.000534299,0.000479287,0.000521789,0.000651903,0.000731198,0.000592437,0.000496657,0.000730046,0.00054834,0.000581462,0.000523681,0.000633993,0.000615552,0.000466083,0.000396152,0.000607926,0.000741237,0.000465755,0.000549122,0.000359212,0.000767748,0.000663104,0.00063603,0.000483155,0.000318954,0.000156538,0.000548447,0.000739948,0.001067331,0.000679015,0.000241769,0.000580704,0.000492488,0.000721514,0.000414022,0.000441215,0.000500415,0.000548636,0.000453912,0.000709836,0.000173437,0.000404565,0.000389657,0.000352382,0.000313552,0.000539528,0.000193338,0.000340448,0.000486031,0.000618535,0.000686605,0.000476213,0.000523223
3947,0.000719164,0.000645175,0.00075864,0.00025669,0.000612528,0.000475775,0.00048937,0.000554602,0.000720272,0.000643232,0.000635998,0.0004766,0.000683534,0.00048238,0.000568382,0.000528088,0.000641168,0.000583969,0.000419655,0.000413187,0.000608925,0.000633791,0.000450418,0.000596948,0.000386933,0.000840033,0.000653724,0.000620713,0.000378943,0.000309879,0.000222047,0.000577421,0.000736484,0.00106843,0.000674488,0.000228635,0.000531413,0.000475968,0.000693289,0.000466397,0.000436528,0.00047763,0.000498401,0.000400904,0.0006621,0.000119877,0.00028182,0.000238776,0.00032892,0.0003306,0.000528406,0.000123874,0.00035224,0.00043625,0.000582339,0.000611156,0.000427109,0.000499143
3946,0.000750579,0.000593985,0.000753468,0.000349873,0.000648733,0.000385907,0.000472599,0.000620124,0.000774762,0.000584807,0.000680167,0.000493324,0.000637169,0.000452087,0.00053746,0.000515569,0.00065259,0.000534598,0.000387297,0.000446566,0.000597718,0.000502736,0.000439471,0.000544711,0.000393673,0.000854398,0.000630975,0.000580372,0.000347886,0.000270577,0.000339036,0.000569304,0.000712347,0.000993595,0.000648837,0.000204043,0.000471949,0.000497173,0.000706651,0.000521171,0.000432996,0.000469132,0.000439495,0.000348184,0.000633341,0.000134441,0.000183768,0.000150555,0.000342557,0.00036273,0.000523077,0.00010939,0.000375249,0.000398611,0.000511739,0.000498231,0.000351358,0.000440504
3945,0.000851218,0.000552812,0.000734287,0.000487158,0.000589586,0.000343885,0.00044056,0.000661904,0.000773803,0.000609638,0.000704351,0.000569634,0.000627752,0.000453409,0.000517083,0.000504168,0.000664846,0.00050658,0.000388632,0.000496086,0.000600664,0.000414761,0.000459703,0.000412898,0.000406009,0.000821241,0.000569324,0.000504112,0.000387313,0.000211165,0.000459124,0.000550059,0.000653217,0.000877816,0.000599613,0.000168639,0.000467081,0.000537776,0.000754021,0.000562975,0.000425029,0.000479507,0.000410976,0.000328365,0.000614304,0.000198509,0.000132194,0.000160183,0.000377912,0.000379108,0.000527682,0.000160399,0.000396118,0.000390704,0.000449991,0.000404259,0.000285228,0.000376795
3944,0.000988483,0.000542514,0.000699641,0.000607646,0.000439166,0.00038244,0.000412868,0.000636725,0.000718765,0.000695331,0.000678729,0.000677475,0.000648189,0.000462631,0.000509522,0.000495256,0.00066467,0.000503823,0.000414696,0.000530704,0.000618735,0.000388687,0.000516233,0.000255506,0.00043577,0.000774934,0.000459682,0.000406866,0.000458408,0.000163646,0.000519383,0.000538736,0.000564291,0.00075082,0.000534187,0.000131361,0.00052703,0.00056231,0.000790556,0.000562255,0.00040513,0.000504882,0.000418481,0.000342477,0.000581917,0.000277818,0.000126487,0.000252588,0.000409032,0.000366291,0.000551193,0.00026069,0.000400791,0.000414532,0.000428753,0.000359543,0.000254133,0.000331102
3943,0.001085571,0.000557503,0.000649937,0.000656995,0.000275337,0.000453814,0.000400076,0.000553157,0.000648656,0.000765965,0.000594756,0.000759455,0.000669121,0.000473893,0.000502159,0.000486202,0.000654192,0.000501713,0.000455563,0.000523221,0.000633938,0.000405924,0.000589383,0.000126596,0.000462714,0.000746372,0.000347538,0.000340728,0.000519138,0.000166898,0.000496003,0.000527012,0.000488368,0.000630887,0.000471051,0.000113417,0.000609386,0.00055386,0.000779308,0.000513814,0.000383693,0.000540247,0.000441918,0.000379249,0.000533796,0.00034203,0.000151766,0.000367604,0.000426037,0.000341286,0.000587602,0.000374147,0.000383183,0.000455024,0.000448754,0.000365653,0.000260492,0.000317404
3942,0.001104311,0.000582177,0.000593669,0.000629741,0.000193144,0.000478502,0.00039226,0.00047022,0.00060826,0.000770433,0.000476787,0.000785699,0.000676844,0.000506244,0.000491483,0.000490192,0.000662686,0.000484268,0.000520244,0.000490033,0.000630355,0.00044464,0.000651889,5.04E-05,0.000459499,0.000746579,0.000309252,0.000353653,0.000551849,0.000228916,0.000427671,0.000493219,0.000473516,0.000536878,0.000438196,0.000139647,0.000667773,0.000532692,0.000733673,0.000458533,0.000390627,0.000582435,0.000468577,0.000436577,0.000499762,0.000376969,0.000188532,0.000442792,0.000440696,0.00033478,0.000609671,0.000466256,0.000348183,0.000496868,0.00048885,0.000408599,0.000296174,0.000346555
3941,0.001086525,0.000613049,0.000534504,0.000573872,0.000215897,0.000426443,0.000370123,0.000447288,0.000618507,0.000735213,0.000354622,0.000780557,0.000683573,0.000571656,0.000487922,0.000527573,0.000717536,0.000462801,0.000619735,0.000478811,0.00060597,0.00049558,0.000685476,1.40E-05,0.000422876,0.000757015,0.00037159,0.000430461,0.000565047,0.000306475,0.000374609,0.000432731,0.000513283,0.000481627,0.000446412,0.000216602,0.000692497,0.000533317,0.000702723,0.000451875,0.00044792,0.000625256,0.000505882,0.000517381,0.000511207,0.000381843,0.000217553,0.000455671,0.000462027,0.000356421,0.00058797,0.00051943,0.000301922,0.000535467,0.000531831,0.000471489,0.000358022,0.000424347
3940,0.001085485,0.000650046,0.000468762,0.000542544,0.000300187,0.000335672,0.000329037,0.000490891,0.00067094,0.00072278,0.000239491,0.000781345,0.00070391,0.000648023,0.000498503,0.00059306,0.0008032,0.000456639,0.000737981,0.000512483,0.000564758,0.000549628,0.000684385,0,0.000376701,0.000747018,0.00048799,0.000516546,0.000568149,0.000353975,0.000369266,0.000366752,0.00056403,0.000465549,0.00047813,0.000332099,0.000700997,0.000564555,0.000715317,0.000509596,0.000538927,0.000656147,0.000558557,0.000606419,0.000567296,0.000359387,0.000226532,0.000427619,0.000474223,0.000381993,0.000518446,0.000531727,0.000243479,0.000569662,0.000577347,0.00053609,0.000443642,0.000538521
3939,0.001081497,0.000671864,0.000403691,0.000542628,0.000402666,0.000259801,0.000289374,0.000554374,0.000740802,0.000749503,0.000138635,0.000784019,0.0007347,0.000692724,0.000516181,0.000644993,0.000865379,0.000467368,0.000834236,0.000562068,0.000507123,0.000585061,0.000651618,1.37E-05,0.000350373,0.000707059,0.000591516,0.000580769,0.000553326,0.000369373,0.000403088,0.000327367,0.000601955,0.000482521,0.000506651,0.000464767,0.000704451,0.000600328,0.000752457,0.000592694,0.000612895,0.000666886,0.00061058,0.000665726,0.000636744,0.000312993,0.000219854,0.00039439,0.00044821,0.000379613,0.000430956,0.000508779,0.000175384,0.000592552,0.000632219,0.000585507,0.000537681,0.00065519
3938,0.001015618,0.000649584,0.000369779,0.00054173,0.00051162,0.000225054,0.000282566,0.000583354,0.000800323,0.000777967,8.07E-05,0.000757696,0.0007595,0.000681538,0.000526243,0.000638277,0.000863923,0.000476673,0.000874096,0.000581851,0.000436553,0.0005744,0.000597475,7.11E-05,0.000357544,0.000659179,0.000652454,0.000633059,0.000512818,0.000382259,0.000438684,0.000333638,0.000638098,0.00052682,0.000519788,0.000588019,0.000694262,0.000608227,0.000773162,0.000646252,0.000627539,0.000667799,0.000637684,0.000662028,0.000685396,0.000256004,0.000221149,0.000377431,0.000377439,0.000346511,0.000370317,0.0004632,0.000122838,0.000599519,0.000692558,0.000610951,0.000610992,0.000732757
3937,0.000889657,0.000588112,0.000404159,0.000523246,0.0006363,0.000239749,0.000324698,0.000556915,0.00082695,0.000777426,0.000106295,0.000700746,0.000765694,0.000629343,0.000518157,0.000570376,0.000816276,0.000467402,0.000853092,0.000563807,0.000370925,0.000508625,0.000540174,0.000173806,0.00039211,0.000643008,0.000695114,0.000701429,0.000461925,0.000420745,0.000441936,0.000382248,0.000699303,0.000597079,0.000531951,0.000679934,0.000659248,0.000582574,0.000758985,0.000648859,0.000585475,0.000683259,0.000631737,0.000600538,0.00070083,0.000216549,0.000257335,0.00038193,0.000294583,0.000313702,0.000367929,0.000418823,0.000126448,0.000601134,0.000737518,0.000613071,0.00063772,0.000747035
3936,0.000780228,0.000528898,0.000507968,0.000510378,0.000767509,0.000305816,0.000394545,0.000496876,0.000808719,0.000747267,0.000212447,0.000644895,0.000750231,0.000573294,0.000485941,0.000490487,0.000779119,0.000438797,0.000792181,0.000546167,0.000335942,0.000411604,0.00049911,0.000299308,0.000438317,0.000688247,0.000754548,0.000787821,0.000431018,0.000482325,0.000404859,0.000459603,0.000789317,0.000690024,0.000571807,0.000726409,0.000602523,0.000545114,0.00072682,0.000622623,0.000528488,0.000727387,0.000603184,0.000525044,0.000689608,0.000225578,0.000330241,0.000407448,0.0002456,0.000313609,0.000425693,0.000403686,0.000201757,0.00061675,0.000741773,0.000597044,0.000611569,0.000705847
